title,authors,year,venue,abstract,Full abstract,citations,url,query,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16
Enabling {IoT}{Self-Localization} Using Ambient 5G Signals,"['S Jog', 'J Guan', 'S Madani', 'R Lu', 'S Gong']",2022,… Implementation (NSDI …,"This paper presents ISLA, a system that enables low power IoT nodes to self-localize using  ambient 5G signals without any coordination with the base stations. ISLA operates by simply",,14,https://www.usenix.org/conference/nsdi22/presentation/jog,"""supply chain"" source:""NSDI""",,,,,,,,,,,,,,,,
Robust validation of network designs under uncertain demands and failures,"['Y Chang', 'S Rao', 'M Tawarmalani']",2017,… Design and Implementation (NSDI …,"Recent literature has considered limited adaptability in robust binary programming applications  including supply chain design and emergency route planning [26, 10]. Instead, our work",,57,https://www.usenix.org/conference/nsdi17/technical-sessions/presentation/chang,"""supply chain"" source:""NSDI""",,,,,,,,,,,,,,,,
{PHY} covert channels: Can you see the idles?,"['KS Lee', 'H Wang', 'H Weatherspoon']",2014,… design and implementation (NSDI …,"However, if a supply chain attack is taken into account where switches and routers between  the sender and the receiver are compromised and capable of forwarding hidden messages,",,57,https://www.usenix.org/conference/nsdi14/technical-sessions/presentation/lee,"""supply chain"" source:""NSDI""",,,,,,,,,,,,,,,,
Eingerprint: Robust energy-related fingerprinting for passive {RFID} tags,"['X Chen', 'J Liu', 'X Wang', 'H Liu', 'D Jiang']",2020,… and Implementation (NSDI …,"identification (RFID) is gaining increasing popularity in a wide range of applications, including  warehouse inventory [15–17, 34], object tracking [13, 24, 25, 27, 30], and supply chain [22]",,50,https://www.usenix.org/conference/nsdi20/presentation/chen,"""supply chain"" source:""NSDI""",,,,,,,,,,,,,,,,
Practical intent-driven routing configuration synthesis,"['S Ramanathan', 'Y Zhang', 'M Gawish']",2023,… Implementation (NSDI …,support diverse topologies required for various AI applications or existing topologies that are  modified to accommodate resource shortages caused by supply chain bottlenecks. With the,,17,https://www.usenix.org/conference/nsdi23/presentation/ramanathan,"""supply chain"" source:""NSDI""",,,,,,,,,,,,,,,,
{RFID+}: Spatially Controllable Identification of {UHF}{RFIDs} via Controlled Magnetic Fields,"['D Dai', 'Z An', 'Z Gong', 'Q Pan', 'L Yang']",2024,… Design and Implementation (NSDI …,"8.2 Supply Chain Planing We further explored RFID+’s efficacy in a supply chain setting,  wherein boxed products traverse through a conveyor scanning gateway. This conveyor bridges",,1,https://www.usenix.org/conference/nsdi24/presentation/dai,"""supply chain"" source:""NSDI""",,,,,,,,,,,,,,,,
"Check for Seum Spread: Discerning Security Flaws in IoT Firmware via Call Sequence Semantics Anis Lounis (), Anthony Andreoli, Mourad Debbabi, and Aiman …",['A Lounis'],2024,"Detection of Intrusions and Malware, and Vulnerability …","Internet-of-Things (IoT) devices play a central role in the modern digital landscape by providing  uninterrupted convenience, but their history has been marked by the opportunities they","Internet-of-Things (IoT) devices play a central role in the modern digital landscape by providing uninterrupted convenience, but their history has been marked by the opportunities they provide bad actors desiring to exploit them. Vulnerable firmware remains a major factor in exploiting IoT devices. Persistent storage interfaces, which allow data retention even after power loss, can exacerbate this problem. This work examines and informs on the security impact of persistent storage through the lens of security-critical sanitization bypass flaws, computed attack surface spread, and the presence of command injection vulnerabilities; three facets of firmware code that can influence its susceptibility to exploitation. The assessment is established upon manually annotated call sequences that allow reasoning about path sanitization in order to formulate well-founded observations. We assemble a dataset of 100 IoT firmware images from four well-known vendors and initially find 68 devices whose persistent storage receives attacker-controllable input in over 4800 unique unsanitized paths. Furthermore, we discovered 77 instances of sanitization bypass flaws in 32 devices. In addition, we create the taint spread metric to assess the impact of tainted persistent storage on a firmware’s attack surface; in one alarming instance we find tainted data to affect over 1500 firmware code locations. Finally, we leverage the modeled call sequences to detect and exploit seven 0-day command injection vulnerabilities in five acquired devices and five assigned PSVs.",0,https://books.google.com/books?hl=en&lr=&id=ypkTEQAAQBAJ&oi=fnd&pg=PA395&dq=%22software+supply+chain%22+source:%22Detection+of+Intrusions+and+Malware%22&ots=p1b1Adgejs&sig=_I2T6u05vg-nCX5F81qPPIZkYNA,"""software supply chain"" source:""Detection of Intrusions and Malware""",,,,,,,,,,,,,,,,
Backstabber's knife collection: A review of open source software supply chain attacks,"['M Ohm', 'H Plate', 'A Sykosch', 'M Meier']",2020,Detection of Intrusions and Malware …,A software supply chain attack is characterized by the injection of malicious code into a  software package in order to compromise dependent systems further down the chain. Recent,"A software supply chain attack is characterized by the injection of malicious code into a software package in order to compromise dependent systems further down the chain. Recent years saw a number of supply chain attacks that leverage the increasing use of open source during software development, which is facilitated by dependency managers that automatically resolve, download and install hundreds of open source packages throughout the software life cycle. This paper presents a dataset of 174 malicious software packages that were used in real-world attacks on open source software supply chains, and which were distributed via the popular package repositories npm, PyPI, and RubyGems. Those packages, dating from November 2015 to November 2019, were manually collected and analyzed. The paper also presents two general attack trees to provide a structured overview about techniques to inject malicious code into the dependency tree of downstream users, and to execute such code at different times and under different conditions. This work is meant to facilitate the future development of preventive and detective safeguards by open source and research communities.",309,https://link.springer.com/chapter/10.1007/978-3-030-52683-2_2,"""software supply chain"" source:""Detection of Intrusions and Malware""",,,,,,,,,,,,,,,,
{ORC}: Increasing Cloud Memory Density via Object Reuse with Capabilities,"['VA Sartakov', 'L Vilanova', 'M Geden', 'D Eyers']",2023,… Implementation (OSDI …,"Intravisor does not ensure object correctness beyond relocation resolution, which should be  handled through other means, eg, attestation checks as part of the software supply chain, for","Cloud environments host many tenants, and typically there is substantial overlap between the application binaries and libraries executed by tenants. Thus, memory de-duplication can increase memory density by allocating memory for shared binaries only once. Existing de-duplication approaches, however, either rely on a shared OS to de-deduplicate binary objects, which provides unacceptably weak isolation; or exploit hypervisor-based de-duplication at the level of memory pages, which is blind to the semantics of the objects to be shared.

We describe Object Reuse with Capabilities (ORC), which supports the fine-grained sharing of binary objects between tenants, while isolating tenants strongly through a small trusted computing base (TCB). ORC uses hardware support for memory capabilities to isolate tenants, which permits shared objects to be accessible to multiple tenants safely. Since ORC shares binary objects within a single address space through capabilities, it uses a new relocation type to create per-tenant state when loading shared objects. ORC supports the loading of objects by an untrusted guest, outside of its TCB, only verifying the safety of the loaded data. Our experiments show that ORC achieves a higher memory density with a lower overhead than hypervisor-based de-deduplication.",6,https://www.usenix.org/conference/osdi23/presentation/sartakov,"""software supply chain"" source:""OSDI""",,,,,,,,,,,,,,,,
Software in the Manufacturing Industry: Emerging Security Challenge Areas for IIoT Platforms,"['Y Landeck', 'D Balta', 'M Wimmer', 'C Knierim']",2024,… : Software Engineering in …,"Top Five Challenges in Software Supply Chain Security: Observations From 30 Industry  and Government Organizations. IEEE Security & Privacy 20, 2 (March 2022), 96–100. https://doi.","Industrial Internet of Things (IIoT) platforms connect services and computation resources to industrial devices. They increase flexibility, scalability, and provide a wider application portfolio for automated production. However, in a growing ecosystem of software suppliers, manufacturing companies are concerned whether the security of third-party software meets the requirements of the industry. In this paper, we analyse IIoT reference architecture components and corresponding stakeholders to draw implications on security. In particular, we identify four security challenge areas of IIoT platforms, show relations to existing research, and highlight directions for future work.",1,https://dl.acm.org/doi/abs/10.1145/3639477.3639724,"""software supply chain"" source:""Software Engineering in Practice""",,,,,,,,,,,,,,,,
Anomalicious: Automated detection of anomalous and potentially malicious commits on github,"['D Gonzalez', 'T Zimmermann']",2021,… Engineering in …,"This poses a significant security risk for developers and end users, as dependence on  malicious packages will compromise their software supply chain. Protecting against supply-chain","Security is critical to the adoption of open source software (OSS), yet few automated solutions currently exist to help detect and prevent maliciouscontributions from infecting open source repositories. On GitHub, a primary host of OSS, repositories contain not only code but also a wealth of commitrelated and contextual metadata - whatifthismetadatacouldbeusedtoautomaticallyidentifymaliciousOSScontributions? In this work, we show how to use only commit logs and repository metadata to automatically detect anomalous and potentially malicious commits. We identify and evaluate several relevant factors which can be automatically computed from this data, such as the modification of sensitive files, outlier change properties, or a lack of trust in the commit's author. Our tool, Anomalicious, automatically computes these factors and considers them holistically using a rule-based decision model. In an evaluation on a data set of 15 malware-infected repositories, Anomalicious showed promising results and identified 53.33% of malicious commits, while flagging less than 1% of commits for most repositories. Additionally, the tool found other interesting anomalies that are not related to malicious commits in an analysis of repositories with no known malicious commits.",66,https://ieeexplore.ieee.org/abstract/document/9402087/,"""software supply chain"" source:""Software Engineering in Practice""",,,,,,,,,,,,,,,,
Do software security practices yield fewer vulnerabilities?,"['N Zahan', 'S Shohan', 'D Harris']",2023,… Software Engineering in …,"paper is organized as follows: Section II includes the related concept used in our study,  section III discussed the step taken by the software industry to improve software supply chain","Due to the ever-increasing security breaches, practitioners are motivated to produce more secure software. In the United States, the White House Office released a memorandum on Executive Order (EO) 14028 that mandates organizations provide self-attestation of the use of secure software development practices. The OpenSSF Scorecard project allows practitioners to measure the use of software security practices automatically. However, little research has been done to determine whether the use of security practices improves package security, particularly which security practices have the biggest impact on security outcomes. The goal of this study is to assist practitioners and researchers making informed decisions on which security practices to adopt through the development of models between software security practice scores and security vulnerability counts.
To that end, we developed five supervised machine learning models for npm and PyPI packages using the OpenSSF Scorecared security practices scores and aggregate security scores as predictors and the number of externally-reported vulnerabilities as a target variable. Our models found four security practices (Maintained, Code Review, Branch Protection, and Security Policy) were the most important practices influencing vulnerability count. However, we had low R^2 (ranging from 9% to 12%) when we tested the models to predict vulnerability counts. Additionally, we observed that the number of reported vulnerabilities increased rather than reduced as the aggregate security score of the packages increased. Both findings indicate that additional factors may influence the package vulnerability count. We suggest that vulnerability count and security score data be refined such that these measures may be used to provide actionable guidance on security practices.",18,https://ieeexplore.ieee.org/abstract/document/10172593/,"""software supply chain"" source:""Software Engineering in Practice""",,,,,,,,,,,,,,,,
Towards build verifiability for java-based systems,"['J Xiong', 'Y Shi', 'B Chen', 'FR Cogo']",2022,… : Software Engineering in …,"Verifiable build plays an important role in preventing this type of software supply chain attack  Our approach proposes an important step to support a trustworthy software supply chain, as","Build verifiability refers to the property that the build of a software system can be verified by independent third parties and it is crucial for the trustworthiness of a software system. Various efforts towards build verifiability have been made to C/C++-based systems, yet the techniques for Java-based systems are not systematic and are often specific to a particular build tool (e.g., Maven). In this study, we present a systematic approach towards build verifiability on Java-based systems. Our approach consists of three parts: a unified build process, a tool that dynamically controls non-determinism during the build process, and another tool that eliminates non-equivalences by post-processing the build artifacts. We apply our approach on 46 unverified open source projects from Reproducible Central and 13 open source projects that are widely used by Huawei commercial products. As a result, 91% of the unverified Reproducible Central projects and 100% of the commercially adopted OSS projects are successfully verified with our approach. In addition, based on our experience in analyzing thousands of builds for both commercial and open source Java-based systems, we present 14 patterns that introduce non-equivalences in generated build artifacts and their respective mitigation strategies. Among these patterns, 11 (78%) are unique for Java-based system, whereas the remaining 3 (22%) are common with C/C++-based systems. The approach and the findings of this paper are useful for both practitioners and researchers who are interested in build verifiability.",9,https://dl.acm.org/doi/abs/10.1145/3510457.3513050,"""software supply chain"" source:""Software Engineering in Practice""",,,,,,,,,,,,,,,,
Building and maintaining a third-party library supply chain for productive and secure SGX enclave development,"['P Wang', 'Y Ding', 'M Sun', 'H Wang', 'T Li', 'R Zhou']",2020,… Engineering in Practice,"• We propose a methodology to port third-party Rust libraries into SGX, making them comply  with the secure computation thread model, setting up an accessible software supply chain to","The big data industry is facing new challenges as concerns about privacy leakage soar. One of the remedies to privacy breach incidents is to encapsulate computations over sensitive data within hardware-assisted Trusted Execution Environments (TEE). Such TEE-powered software is called secure enclaves. Secure enclaves hold various advantages against competing for privacy-preserving computation solutions. However, enclaves are much more challenging to build compared with ordinary software. The reason is that the development of TEE software must follow a restrictive programming model to make effective use of strong memory encryption and segregation enforced by hardware. These constraints transitively apply to all third-party dependencies of the software. If these dependencies do not officially support TEE hardware, TEE developers have to spend additional engineering effort in porting them. High development and maintenance cost is one of the major obstacles against adopting TEE-based privacy protection solutions in production.In this paper, we present our experience and achievements with regard to constructing and continuously maintaining a third-party library supply chain for TEE developers. In particular, we port a large collection of Rust third-party libraries into Intel SGX, one of the most mature trusted computing platforms. Our supply chain accepts upstream patches in a timely manner with SGX-specific security auditing. We have been able to maintain the SGX ports of 159 open-source Rust libraries with reasonable operational costs. Our work can effectively reduce the engineering cost of developing SGX enclaves for privacy-preserving data processing and exchange. CCS CONCEPTS · Software and its engineering → Software libraries and repositories; Risk management; · Security and privacy → Software and application security; Tamper-proof and tamper-resistant designs.",16,https://dl.acm.org/doi/abs/10.1145/3377813.3381348,"""software supply chain"" source:""Software Engineering in Practice""",,,,,,,,,,,,,,,,
What are weak links in the npm supply chain?,"['N Zahan', 'T Zimmermann', 'P Godefroid']",2022,… Engineering in Practice,"We propose six signals of security weaknesses in a software supply chain, such as the  presence of install scripts, maintainer accounts associated with an expired email domain, and","Modern software development frequently uses third-party packages, raising the concern of supply chain security attacks. Many attackers target popular package managers, like npm, and their users with supply chain attacks. In 2021 there was a 650% year-on-year growth in security attacks by exploiting Open Source Software's supply chain. Proactive approaches are needed to predict package vulnerability to high-risk supply chain attacks. The goal of this work is to help software developers and security specialists in measuring npm supply chain weak link signals to prevent future supply chain attacks by empirically studying npm package metadata.
In this paper, we analyzed the metadata of 1.63 million JavaScript npm packages. We propose six signals of security weaknesses in a software supply chain, such as the presence of install scripts, maintainer accounts associated with an expired email domain, and inactive packages with inactive maintainers. One of our case studies identified 11 malicious packages from the install scripts signal. We also found 2,818 maintainer email addresses associated with expired domains, allowing an attacker to hijack 8,494 packages by taking over the npm accounts. We obtained feedback on our weak link signals through a survey responded to by 470 npm package developers. The majority of the developers supported three out of our six proposed weak link signals. The developers also indicated that they would want to be notified about weak links signals before using third-party packages. Additionally, we discussed eight new signals suggested by package developers.",133,https://dl.acm.org/doi/abs/10.1145/3510457.3513044,"""software supply chain"" source:""Software Engineering in Practice""",,,,,,,,,,,,,,,,
Reproducibility of build environments through space and time,"['J Malka', 'S Zacchiroli', 'T Zimmermann']",2024,… 44th International Conference on …,"However, as a consequence, software projects accumulate (direct and transitive)  dependencies, resulting in an increasingly complex software supply chain [15]. Build environments—","Modern software engineering builds up on the composability of software components, that rely on more and more direct and transitive dependencies to build their functionalities. This principle of reusability however makes it harder to reproduce projects' build environments, even though reproducibility of build environments is essential for collaboration, maintenance and component lifetime. In this work, we argue that functional package managers provide the tooling to make build environments reproducible in space and time, and we produce a preliminary evaluation to justify this claim. Using historical data, we show that we are able to reproduce build environments of about 7 million Nix packages, and to rebuild 99.94% of the 14 thousand packages from a 6-year-old Nixpkgs revision.",4,https://dl.acm.org/doi/abs/10.1145/3639476.3639767,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
RogueOne: Detecting Rogue Updates via Differential Data-flow Analysis Using Trust Domains,"['RJ Sofaer', 'Y David', 'M Kang', 'J Yu', 'Y Cao']",2024,… Software Engineering,"Rogue updates, an important type of software supply-chain attack in which attackers  conceal malicious code inside updates to benign software, are a growing problem due to their","Rogue updates, an important type of software supply-chain attack in which attackers conceal malicious code inside updates to benign software, are a growing problem due to their stealth and effectiveness. We design and implement RogueOne, a system for detecting rogue updates to JavaScript packages. RogueOne uses a novel differential data-flow analysis to capture how an update changes a package's interactions with external APIs. Using an efficient form of abstract interpretation that can exclude unchanged code in a package, it constructs an object data-flow relationship graph (ODRG) that tracks data-flows among objects. RogueOne then maps objects to trust domains, a novel abstraction which summarizes trust relationships in a package. Objects are assigned a trust domain based on whether they originate in the target package, a dependency, or in a system API. RogueOne uses the ODRG to build a set of data-flows across trust domains. It compares data-flow sets across package versions to detect untrustworthy new interactions with external APIs. We evaluated RogueOne on hundreds of npm packages, demonstrating its effectiveness at detecting rogue updates and distinguishing them from benign ones. RogueOne achieves high accuracy and can be more than seven times as effective in detecting rogue updates and avoiding false positives compared to other systems built to detect malicious packages.",2,https://dl.acm.org/doi/abs/10.1145/3597503.3639199,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
"Novelty begets popularity, but curbs participation-a macroscopic view of the python open-source ecosystem","['H Fang', 'J Herbsleb', 'B Vasilescu']",2024,… International Conference on Software …,On the Use of Tests for Software Supply Chain Threats. In ACM Workshop on Software  Supply Chain Offensive Research and Ecosystem Defenses. 47–49.,"Who creates the most innovative open-source software projects? And what fate do these projects tend to have? Building on a long history of research to understand innovation in business and other domains, as well as recent advances towards modeling innovation in scientific research from the science of science field, in this paper we adopt the analogy of innovation as emerging from the novel recombination of existing bits of knowledge. As such, we consider as innovative the software projects that recombine existing software libraries in novel ways, i.e., those built on top of atypical combinations of packages as extracted from import statements. We then report on a large-scale quantitative study of innovation in the Python open-source software ecosystem. Our results show that higher levels of innovativeness are statistically associated with higher GitHub star and PyPI package registry download counts, i.e., novelty begets popularity. At the same time, we find that the more innovative projects tend to involve smaller teams of contributors, as well as be at higher risk of becoming abandoned in the long term. We conclude that innovation and open source sustainability are closely related and, to some extent, antagonistic.",7,https://dl.acm.org/doi/abs/10.1145/3597503.3608142,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
Software Engineering Research in a World with Generative Artificial Intelligence,['M Rinard'],2024,… 46th International Conference on Software Engineering,"for a range of software engineering tasks including software maintenance and retargeting,  functionality extraction from legacy systems, and the elimination of software supply chain",Generative artificial intelligence systems such as large language models (LLMs) exhibit powerful capabilities that many see as the kind of flexible and adaptive intelligence that previously only humans could exhibit. I address directions and implications of LLMs for software engineering research.,1,https://dl.acm.org/doi/abs/10.1145/3597503.3649399,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
Binaryai: binary software composition analysis via intelligent binary source code matching,"['L Jiang', 'J An', 'H Huang', 'Q Tang', 'S Nie', 'S Wu']",2024,… Software Engineering,"Given the potential risks to the software supply chain associated with accessing the source  code (eg, privacy policy), binary SCA has emerged as the predominant technique, which can","While third-party libraries are extensively reused to enhance productivity during software development, they can also introduce potential security risks such as vulnerability propagation. Software composition analysis, proposed to identify reused TPLs for reducing such risks, has become an essential procedure within modern DevSecOps. As one of the mainstream SCA techniques, binary-to-source SCA identifies the third-party source projects contained in binary files via binary source code matching, which is a major challenge in reverse engineering since binary and source code exhibit substantial disparities after compilation. The existing binary-to-source SCA techniques leverage basic syntactic features that suffer from redundancy and lack robustness in the large-scale TPL dataset, leading to inevitable false positives and compromised recall. To mitigate these limitations, we introduce BinaryAI, a novel binary-to-source SCA technique with two-phase binary source code matching to capture both syntactic and semantic code features. First, BinaryAI trains a transformer-based model to produce function-level embeddings and obtain similar source functions for each binary function accordingly. Then by applying the link-time locality to facilitate function matching, BinaryAI detects the reused TPLs based on the ratio of matched source functions. Our experimental results demonstrate the superior performance of BinaryAI in terms of binary source code matching and the downstream SCA task. Specifically, our embedding model outperforms the state-of-the-art model CodeCMR, i.e., achieving 22.54% recall@1 and 0.34 MRR compared with 10.75% and 0.17 respectively. Additionally, BinaryAI outperforms all existing binary-to-source SCA tools in TPL detection, increasing the precision from 73.36% to 85.84% and recall from 59.81% to 64.98% compared with the well-recognized commercial SCA product.",18,https://dl.acm.org/doi/abs/10.1145/3597503.3639100,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
Resource usage and optimization opportunities in workflows of github actions,"['I Bouzenia', 'M Pradel']",2024,… IEEE/ACM International Conference on Software …,Continuous integration and continuous delivery (CI/CD) has become a prevalent practice in  software development. GitHub Actions is emerging as a popular platform for implementing CI,"Continuous integration and continuous delivery (CI/CD) has become a prevalent practice in software development. GitHub Actions is emerging as a popular platform for implementing CI/CD pipelines, called workflows, especially because the platform offers 2,000 minutes of computation for free to public repositories each month. To understand what these resources are used for and whether CI/CD could be more efficient, this paper presents the first comprehensive empirical study of resource usage and optimization opportunities of GitHub Action workflows. Our findings show that CI/CD imposes significant costs, e.g., $504 per year for an average paid-tier repository. The majority of the used resources is consumed by testing and building (91.2%), which is triggered by pull requests (50.7%), pushes (30.9%), and regularly scheduled workflows (15.5%). While existing optimizations, such as caching (adopted by 32.9% of paid-tier repositories), demonstrate a positive impact, they overall remain underutilized. This result underscores the need for enhanced documentation and tools to guide developers toward more resource-efficient workflows. Moreover, we show that relatively simple changes in the platform, such as deactivating scheduled workflows when repositories are inactive, could result in reductions of execution time between 1.1% and 31.6% over the impacted workflows. Overall, we envision our findings to help improve the resource efficiency of CI/CD pipelines.",15,https://dl.acm.org/doi/abs/10.1145/3597503.3623303,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
Multistage Model Transformations in Software Product Lines,"['S Azevedo', 'RJ Machado']",2009,… International Conference …,"lines, modeldriven development imposes the structuring of the software development  process around models adequate to each one of the moments within the software supply chain.","Raising the level of abstraction for software engineers to write applications is still an undergoing issue. So, models will most likely become the dominant artifact in the development of software. However, models are nothing without the framing of a methodology, like the software factories methodology, which includes the software product lines approach. In the context of software product lines, model-driven development imposes the structuring of the software development process around models adequate to each one of the moments within the software supply chain. The different moments are the different stages that comprise different development teams, as well as the target user of the different software family members. This multistage process is a powerful vision of software development in general when compared with the current software development processes' state-of-the-art and this is the vision that feeds the Ph.D. work presented in this paper. This work is concerned with the transformations that models must suffer in the particular context of software product lines development, inside each stage and in between stages.",0,https://ieeexplore.ieee.org/abstract/document/5298731/,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
Boms away! inside the minds of stakeholders: A comprehensive study of bills of materials for software systems,"['T Stalnaker', 'N Wintersgill', 'O Chaparro']",2024,… Software Engineering,"Given the role of SBOMs in the software supply chain, we sought to administer a targeted  survey examining these critical projects, which are widely depended on and may have a","Software Bills of Materials (SBOMs) have emerged as tools to facilitate the management of software dependencies, vulnerabilities, licenses, and the supply chain. While significant effort has been devoted to increasing SBOM awareness and developing SBOM formats and tools, recent studies have shown that SBOMs are still an early technology not yet adequately adopted in practice. Expanding on previous research, this paper reports a comprehensive study that investigates the current challenges stakeholders encounter when creating and using SBOMs. The study surveyed 138 practitioners belonging to five stakeholder groups (practitioners familiar with SBOMs, members of critical open source projects, AI/ML, cyberphysical systems, and legal practitioners) using differentiated questionnaires, and interviewed 8 survey respondents to gather further insights about their experience. We identified 12 major challenges facing the creation and use of SBOMs, including those related to the SBOM content, deficiencies in SBOM tools, SBOM maintenance and verification, and domain-specific challenges. We propose and discuss 4 actionable solutions to the identified challenges and present the major avenues for future research and development.",48,https://dl.acm.org/doi/abs/10.1145/3597503.3623347,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
Decomposing and measuring trust in open-source software supply chains,"['L Boughton', 'C Miller', 'Y Acar', 'D Wermke']",2024,… International Conference …,it allows us to identify and enumerate the many different trust relationships and their  corresponding trust contracts within the larger umbrella of the open source software supply chain.,"Trust is integral for the successful and secure functioning of software supply chains, making it important to measure the state and evolution of trust in open source communities. However, existing security and supply chain research often studies the concept of trust without a clear definition and relies on obvious and easily available signals like GitHub stars without deeper grounding. In this paper, we explore how to measure trust in open source supply chains with the goal of developing robust measures for trust based on the behaviors of developers in the community. To this end, we contribute a process for decomposing trust in a complex large-scale system into key trust relationships, systematically identifying behavior-based indicators for the components of trust for a given relationship, and in turn operationalizing data-driven metrics for those indicators, allowing for the wide-scale measurement of trust in practice.",8,https://dl.acm.org/doi/abs/10.1145/3639476.3639775,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
Cneps: A Precise Approach for Examining Dependencies among Third-Party C/C++ Open-Source Components,"['Y Na', 'S Woo', 'J Lee', 'H Lee']",2024,… 46th International Conference on Software …,"The rise in open-source software (OSS) reuse has led to intricate dependencies among third-party  components, increasing the demand for precise dependency analysis. However,","The rise in open-source software (OSS) reuse has led to intricate dependencies among third-party components, increasing the demand for precise dependency analysis. However, owing to the presence of reused files that are difficult to identify the originating components (i.e., indistinguishable files) and duplicated components, precisely identifying component dependencies is becoming challenging.
In this paper, we present Cneps, a precise approach for examining dependencies in reused C/C++ OSS components. The key idea of Cneps is to use a novel granularity called a module, which represents a minimum unit (i.e., set of source files) that can be reused as a library from another project. By examining dependencies based on modules instead of analyzing single reused files, Cneps can precisely identify dependencies in the target projects, even in the presence of indistinguishable files. To differentiate duplicated components, Cneps examines the cloned paths and originating projects of each component, enabling precise identification of dependencies associated with them. Experimental results on top 100 C/C++ software show that Cneps outperforms a state-of-the-art approach by identifying twice as many dependencies. Cneps could identify 435 dependencies with 89.9% precision and 93.2% recall in less than 10 seconds per application on average, whereas the existing approach hardly achieved 63.5% precision and 42.5% recall.",6,https://dl.acm.org/doi/abs/10.1145/3597503.3639209,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
A first look at the general data protection regulation (GDPR) in open-source software,"['L Franke', 'H Liang', 'A Brantly', 'JC Davis']",2024,… International Conference …,Sok: Analysis of software supply chain security by establishing secure design properties. In  Proceedings of the 2022 ACM Workshop on Software Supply Chain Offensive Research and,"This poster describes work on the General Data Protection Regulation (GDPR) in open-source software. Although open-source software is commonly integrated into regulated software, and thus must be engineered or adapted for compliance, we do not know how such laws impact open-source software development.
We surveyed open-source developers (N=47) to understand their experiences and perceptions of GDPR. We learned many engineering challenges, primarily regarding the management of users' data and assessments of compliance. We call for improved policy-related resources, especially tools to support data privacy regulation implementation and compliance in open-source software.",7,https://dl.acm.org/doi/abs/10.1145/3639478.3643077,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
"Sustaining scientific open-source software ecosystems: challenges, practices, and opportunities",['J Sun'],2024,… 46th International Conference on Software Engineering …,Scientific open-source software (scientific OSS) has facilitated scientific research due to its  transparent and collaborative nature. The sustainability of such software is becoming crucial,"Scientific open-source software (scientific OSS) has facilitated scientific research due to its transparent and collaborative nature. The sustainability of such software is becoming crucial given its pivotal role in scientific endeavors. While past research has proposed strategies for the sustainability of the scientific software or general OSS communities in isolation, it remains unclear when the two scenarios are merged if these approaches are directly applicable to developing scientific OSS. In this research, we propose to investigate the unique challenges in sustaining the scientific OSS ecosystems. We first conduct a case study to empirically understand the interdisciplinary team's collaboration in scientific OSS ecosystems and identify the collaboration challenges. Further, to generalize our findings, we plan to conduct a large-scale quantitative study in broader scientific OSS ecosystems to identify the cross-project collaboration inefficiencies. Finally, we would like to design and develop interventions to mitigate the problems identified.",3,https://dl.acm.org/doi/abs/10.1145/3639478.3639805,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
How do developers talk about github actions? evidence from online software development community,"['Y Zhang', 'Y Wu', 'T Chen', 'T Wang', 'H Liu']",2024,… International Conference …,"[8] proposed a security assessment methodology to analyze the effects of security issues  on GHA workflows and the software supply chain. Moreover, prior research has investigated","Continuous integration, deployment and delivery (CI/CD) have become cornerstones of DevOps practices. In recent years, GitHub Action (GHA) has rapidly replaced the traditional CI/CD tools on GitHub, providing efficiently automated workflows for developers. With the widespread use and influence of GHA, it is critical to understand the existing problems that GHA developers face in their practices as well as the potential solutions to these problems. Unfortunately, we currently have relatively little knowledge in this area. To fill this gap, we conduct a large-scale empirical study of 6,590 Stack Overflow (SO) questions and 315 GitHub issues. Our study leads to the first comprehensive taxonomy of problems related to GHA, covering 4 categories and 16 sub-categories. Then, we analyze the popularity and difficulty of problem categories and their correlations. Further, we summarize 56 solution strategies for different GHA problems. We also distill practical implications of our findings from the perspective of different audiences. We believe that our study contributes to the research of emerging GHA practices and guides the future support of tools and technologies.",8,https://dl.acm.org/doi/abs/10.1145/3597503.3623327,"""software supply chain"" source:""International Conference on Software Engineering""",,,,,,,,,,,,,,,,
